,subcategory_id,subcategory_name,category_id,category_name,source,visits
973,e78953d3b8,Входные двери,394f20d8fa,Строительство и ремонт,organic,885
974,a297c5d0d7,Массажные матрасы и подушки,10a493e03b,Товары для здоровья,direct,437
975,a297c5d0d7,Массажные матрасы и подушки,10a493e03b,Товары для здоровья,organic,884
976,f04cd370fc,Шугаринг,655ccc3c49,Товары для красоты,direct,435
977,f04cd370fc,Шугаринг,655ccc3c49,Товары для красоты,organic,878
978,68ad523379,Защита от солнца,655ccc3c49,Товары для красоты,direct,434
979,68ad523379,Защита от солнца,655ccc3c49,Товары для красоты,organic,877
980,0d7f40426d,Заварочные чайники,dafb4d11f4,Товары для дома,direct,434
981,0d7f40426d,Заварочные чайники,dafb4d11f4,Товары для дома,organic,871
982,4c71c03811,Аксессуары для стиральных машин,5a0d8ac946,Бытовая техника,direct,431
983,4c71c03811,Аксессуары для стиральных машин,5a0d8ac946,Бытовая техника,organic,866
984,27eb8711a5,Стилусы,09f279a643,Электроника,direct,430
985,27eb8711a5,Стилусы,09f279a643,Электроника,organic,859
986,59909c2774,Чехлы и накидки на сиденья,65922fa39c,Авто,direct,430
987,59909c2774,Чехлы и накидки на сиденья,65922fa39c,Авто,organic,858
988,6a50b5b487,Зубные щетки,655ccc3c49,Товары для красоты,direct,429
989,6a50b5b487,Зубные щетки,655ccc3c49,Товары для красоты,organic,857
990,13e2197214,Средства для купания,7dbac4c1a3,Детские товары,direct,428
991,13e2197214,Средства для купания,7dbac4c1a3,Детские товары,organic,846
992,7407a1adb0,Платья и сарафаны,6074ad29ac,"Одежда, обувь и аксессуары",direct,426
993,7407a1adb0,Платья и сарафаны,6074ad29ac,"Одежда, обувь и аксессуары",organic,842
994,d64b4b24d8,Аминокислоты и BCAA,ae99947659,Спорт и отдых,direct,426
995,d64b4b24d8,Аминокислоты и BCAA,ae99947659,Спорт и отдых,organic,839
996,615685c6c3,Контейнеры и ланч-боксы,dafb4d11f4,Товары для дома,direct,422
997,615685c6c3,Контейнеры и ланч-боксы,dafb4d11f4,Товары для дома,organic,839
998,c83fb4c14a,Электрические и бензиновые опрыскиватели,bfd01f6342,"Дача, сад и огород",direct,421
999,c83fb4c14a,Электрические и бензиновые опрыскиватели,bfd01f6342,"Дача, сад и огород",organic,838
1000,cf85d27a77,Антенны и усилители сигнала,09f279a643,Электроника,direct,418
1001,cf85d27a77,Антенны и усилители сигнала,09f279a643,Электроника,organic,837
1002,870944013b,Цветы,dafb4d11f4,Товары для дома,direct,417
1003,870944013b,Цветы,dafb4d11f4,Товары для дома,organic,836
1004,f99478578f,Уход за кожей,7dbac4c1a3,Детские товары,direct,416
1005,f99478578f,Уход за кожей,7dbac4c1a3,Детские товары,organic,836
1006,d4c02f812d,Мини-пивоварни,5a0d8ac946,Бытовая техника,direct,416
1007,d4c02f812d,Мини-пивоварни,5a0d8ac946,Бытовая техника,organic,836
1008,3580a459f7,Назальные аспираторы,7dbac4c1a3,Детские товары,direct,415
1009,3580a459f7,Назальные аспираторы,7dbac4c1a3,Детские товары,organic,831
1010,8e55203e5e,Ювелирные украшения,6074ad29ac,"Одежда, обувь и аксессуары",direct,415
1011,8e55203e5e,Ювелирные украшения,6074ad29ac,"Одежда, обувь и аксессуары",organic,829
1012,418f9bb204,Сериалы,4f25bc6081,Досуг и развлечения,direct,414
1013,418f9bb204,Сериалы,4f25bc6081,Досуг и развлечения,organic,829
1014,a5f474c7e7,Алкотестеры,10a493e03b,Товары для здоровья,direct,413
1015,a5f474c7e7,Алкотестеры,10a493e03b,Товары для здоровья,organic,826
1016,9a185c9b74,Развивающие коврики,7dbac4c1a3,Детские товары,direct,411
1017,9a185c9b74,Развивающие коврики,7dbac4c1a3,Детские товары,organic,826
1018,e40809ea93,Сверла,394f20d8fa,Строительство и ремонт,direct,411
1019,e40809ea93,Сверла,394f20d8fa,Строительство и ремонт,organic,823
1020,80cc3ea5dd,Семена,bfd01f6342,"Дача, сад и огород",direct,410
1021,80cc3ea5dd,Семена,bfd01f6342,"Дача, сад и огород",organic,818
1022,fae58d7610,"Торты, пирожные, бисквиты, коржи",d9cd63e557,Продукты,direct,410
1023,fae58d7610,"Торты, пирожные, бисквиты, коржи",d9cd63e557,Продукты,organic,818
1024,ca11ded6f4,Шланги и комплекты для полива,bfd01f6342,"Дача, сад и огород",direct,410
1025,ca11ded6f4,Шланги и комплекты для полива,bfd01f6342,"Дача, сад и огород",organic,809
1026,726785b1d5,Ледобуры,ae99947659,Спорт и отдых,direct,409
1027,726785b1d5,Ледобуры,ae99947659,Спорт и отдых,organic,805
1028,ad14a08e2d,Винные шкафы,5a0d8ac946,Бытовая техника,direct,409
1029,ad14a08e2d,Винные шкафы,5a0d8ac946,Бытовая техника,organic,802
1030,dbc2cf1b92,Полировальные машины,394f20d8fa,Строительство и ремонт,direct,408
1031,dbc2cf1b92,Полировальные машины,394f20d8fa,Строительство и ремонт,organic,792
1032,914fff4d00,Электрика,65922fa39c,Авто,direct,407
1033,914fff4d00,Электрика,65922fa39c,Авто,organic,791
1034,ebe7e03b0e,Автомобильные компрессоры,65922fa39c,Авто,direct,407
1035,ebe7e03b0e,Автомобильные компрессоры,65922fa39c,Авто,organic,790
1036,b61d0e12aa,Шарфы и платки,6074ad29ac,"Одежда, обувь и аксессуары",direct,404
1037,b61d0e12aa,Шарфы и платки,6074ad29ac,"Одежда, обувь и аксессуары",organic,783
1038,5c4f4125de,Уход за лицом и телом,7dbac4c1a3,Детские товары,direct,403
1039,5c4f4125de,Уход за лицом и телом,7dbac4c1a3,Детские товары,organic,782
1040,507f1006d0,Комплекты,6074ad29ac,"Одежда, обувь и аксессуары",direct,403
1041,507f1006d0,Комплекты,6074ad29ac,"Одежда, обувь и аксессуары",organic,776
1042,c639c41d91,Пудра,655ccc3c49,Товары для красоты,direct,403
1043,c639c41d91,Пудра,655ccc3c49,Товары для красоты,organic,773
1044,bc1fdc8851,Аксессуары для зубных щеток и ирригаторов,5a0d8ac946,Бытовая техника,direct,402
1045,bc1fdc8851,Аксессуары для зубных щеток и ирригаторов,5a0d8ac946,Бытовая техника,organic,772
1046,c6a01eedad,Для губ,655ccc3c49,Товары для красоты,direct,402
1047,c6a01eedad,Для губ,655ccc3c49,Товары для красоты,organic,772
1048,e5abe9c4ed,"Ходунки, костыли и трости",10a493e03b,Товары для здоровья,direct,401
1049,e5abe9c4ed,"Ходунки, костыли и трости",10a493e03b,Товары для здоровья,organic,771
1050,d271ae9f86,Штроборезы,394f20d8fa,Строительство и ремонт,direct,400
1051,d271ae9f86,Штроборезы,394f20d8fa,Строительство и ремонт,organic,771
1052,5673dc7dcd,Щетки стеклоочистителей,65922fa39c,Авто,direct,399
1053,5673dc7dcd,Щетки стеклоочистителей,65922fa39c,Авто,organic,769
1054,e0846ffe64,Проводные телефоны,09f279a643,Электроника,direct,398
1055,e0846ffe64,Проводные телефоны,09f279a643,Электроника,organic,769
1056,8e6b5f7354,Средства против насекомых,dafb4d11f4,Товары для дома,direct,396
1057,8e6b5f7354,Средства против насекомых,dafb4d11f4,Товары для дома,organic,767
1058,9e864b0cd8,Алмазная вышивка,7dbac4c1a3,Детские товары,direct,395
1059,9e864b0cd8,Алмазная вышивка,7dbac4c1a3,Детские товары,organic,766
1060,6aa2d71516,Гели и жидкости для стирки,dafb4d11f4,Товары для дома,direct,394
1061,6aa2d71516,Гели и жидкости для стирки,dafb4d11f4,Товары для дома,organic,765
1062,f362c376db,Краски,7dbac4c1a3,Детские товары,direct,390
1063,f362c376db,Краски,7dbac4c1a3,Детские товары,organic,761
1064,2f34e96a59,Цифровые фоторамки и фотоальбомы,09f279a643,Электроника,direct,390
1065,2f34e96a59,Цифровые фоторамки и фотоальбомы,09f279a643,Электроника,organic,760
1066,174de80101,Фары,65922fa39c,Авто,direct,389
1067,174de80101,Фары,65922fa39c,Авто,organic,760
1068,5a624a79cc,Ботинки,ae99947659,Спорт и отдых,direct,387
1069,5a624a79cc,Ботинки,ae99947659,Спорт и отдых,organic,759
1070,32c6fc3b94,"Подгузники, пеленки, трусы",10a493e03b,Товары для здоровья,direct,387
1071,32c6fc3b94,"Подгузники, пеленки, трусы",10a493e03b,Товары для здоровья,organic,758
1072,09b7013c7a,Блузки и кофточки,6074ad29ac,"Одежда, обувь и аксессуары",direct,386
1073,09b7013c7a,Блузки и кофточки,6074ad29ac,"Одежда, обувь и аксессуары",organic,756
1074,ca3fa994ef,Сифоны и трапы,394f20d8fa,Строительство и ремонт,direct,386
1075,ca3fa994ef,Сифоны и трапы,394f20d8fa,Строительство и ремонт,organic,756
1076,547fb3d2e6,Гейнеры,ae99947659,Спорт и отдых,direct,385
1077,547fb3d2e6,Гейнеры,ae99947659,Спорт и отдых,organic,755
1078,923b5475ba,Домофоны,394f20d8fa,Строительство и ремонт,direct,385
1079,923b5475ba,Домофоны,394f20d8fa,Строительство и ремонт,organic,750
1080,ab4a10d1d7,Капельный полив,bfd01f6342,"Дача, сад и огород",direct,381
1081,ab4a10d1d7,Капельный полив,bfd01f6342,"Дача, сад и огород",organic,749
1082,c098e52171,Операционные системы,3509869a61,Компьютерная техника,direct,380
1083,c098e52171,Операционные системы,3509869a61,Компьютерная техника,organic,742
1084,cc2aa509e9,Пуховики,6074ad29ac,"Одежда, обувь и аксессуары",direct,380
1085,cc2aa509e9,Пуховики,6074ad29ac,"Одежда, обувь и аксессуары",organic,742
1086,0ca29704be,Клеевые пистолеты,394f20d8fa,Строительство и ремонт,direct,378
1087,0ca29704be,Клеевые пистолеты,394f20d8fa,Строительство и ремонт,organic,742
1088,a113c1b6cb,"Для кафеля, сантехники и труб",dafb4d11f4,Товары для дома,direct,376
1089,a113c1b6cb,"Для кафеля, сантехники и труб",dafb4d11f4,Товары для дома,organic,739
1090,f2ad8e8786,Ножи и мультитулы,ae99947659,Спорт и отдых,direct,374
1091,f2ad8e8786,Ножи и мультитулы,ae99947659,Спорт и отдых,organic,738
1092,cf67f541ee,Аквариумы,22f134317d,Товары для животных,direct,371
1093,cf67f541ee,Аквариумы,22f134317d,Товары для животных,organic,733
1094,f3f1a12de3,Детские музыкальные инструменты,7dbac4c1a3,Детские товары,direct,370
1095,f3f1a12de3,Детские музыкальные инструменты,7dbac4c1a3,Детские товары,organic,730
1096,e3aaaf8bac,Теплые комбинезоны,6074ad29ac,"Одежда, обувь и аксессуары",direct,369
1097,e3aaaf8bac,Теплые комбинезоны,6074ad29ac,"Одежда, обувь и аксессуары",organic,725
1098,167db9d570,Фритюрницы,5a0d8ac946,Бытовая техника,direct,368
1099,167db9d570,Фритюрницы,5a0d8ac946,Бытовая техника,organic,719
1100,6cc33c3a1c,Аксессуары для кофемашин и кофеварок,5a0d8ac946,Бытовая техника,direct,363
1101,6cc33c3a1c,Аксессуары для кофемашин и кофеварок,5a0d8ac946,Бытовая техника,organic,717
1102,fa13d9dda6,Средства для бритья,655ccc3c49,Товары для красоты,direct,361
1103,fa13d9dda6,Средства для бритья,655ccc3c49,Товары для красоты,organic,715
1104,d3f3170927,Коврики,65922fa39c,Авто,direct,359
1105,d3f3170927,Коврики,65922fa39c,Авто,organic,715
1106,14d02978b5,"Настольный футбол, хоккей, бильярд",7dbac4c1a3,Детские товары,direct,359
1107,14d02978b5,"Настольный футбол, хоккей, бильярд",7dbac4c1a3,Детские товары,organic,713
1108,8a282f619d,Корпуса и док-станции для жестких дисков,3509869a61,Компьютерная техника,direct,358
1109,8a282f619d,Корпуса и док-станции для жестких дисков,3509869a61,Компьютерная техника,organic,713
1110,855f42f8a5,Мебель для кукол,7dbac4c1a3,Детские товары,direct,358
1111,855f42f8a5,Мебель для кукол,7dbac4c1a3,Детские товары,organic,712
1112,3af6033b6a,Цифро-аналоговые преобразователи,09f279a643,Электроника,direct,358
1113,3af6033b6a,Цифро-аналоговые преобразователи,09f279a643,Электроника,organic,712
1114,1b4836d251,USB-концентраторы,3509869a61,Компьютерная техника,direct,357
1115,1b4836d251,USB-концентраторы,3509869a61,Компьютерная техника,organic,711
1116,2739d455b8,Вода,d9cd63e557,Продукты,direct,356
1117,2739d455b8,Вода,d9cd63e557,Продукты,organic,710
1118,f1c5094486,Термопаста,3509869a61,Компьютерная техника,direct,356
1119,f1c5094486,Термопаста,3509869a61,Компьютерная техника,organic,709
1120,101ed37cf0,Грунтовки,394f20d8fa,Строительство и ремонт,direct,356
1121,101ed37cf0,Грунтовки,394f20d8fa,Строительство и ремонт,organic,708
1122,ae581d1c3d,Манжеты и аксессуары для тонометров,10a493e03b,Товары для здоровья,direct,354
1123,ae581d1c3d,Манжеты и аксессуары для тонометров,10a493e03b,Товары для здоровья,organic,706
1124,3577059a16,Цветная бумага и картон,7dbac4c1a3,Детские товары,direct,353
1125,3577059a16,Цветная бумага и картон,7dbac4c1a3,Детские товары,organic,704
1126,9a22f0fed2,Туфли,6074ad29ac,"Одежда, обувь и аксессуары",direct,352
1127,9a22f0fed2,Туфли,6074ad29ac,"Одежда, обувь и аксессуары",organic,702
1128,00514ed6cd,"Бухгалтерские книги, бланки, формы",00c81185f4,Оборудование,direct,352
1129,00514ed6cd,"Бухгалтерские книги, бланки, формы",00c81185f4,Оборудование,organic,700
1130,913b18cc5b,Кабели и провода,394f20d8fa,Строительство и ремонт,direct,352
1131,913b18cc5b,Кабели и провода,394f20d8fa,Строительство и ремонт,organic,697
1132,9f5b4d5d33,Домкраты и подставки,65922fa39c,Авто,direct,351
1133,9f5b4d5d33,Домкраты и подставки,65922fa39c,Авто,organic,696
1134,50eb381ded,Электроды,394f20d8fa,Строительство и ремонт,direct,351
1135,50eb381ded,Электроды,394f20d8fa,Строительство и ремонт,organic,695
1136,25a4d99a68,Плазменная резка,394f20d8fa,Строительство и ремонт,direct,348
1137,25a4d99a68,Плазменная резка,394f20d8fa,Строительство и ремонт,organic,694
1138,f6e723f9a2,Массажные столы и стулья,10a493e03b,Товары для здоровья,direct,347
1139,f6e723f9a2,Массажные столы и стулья,10a493e03b,Товары для здоровья,organic,688
1140,635364e1cc,Канальные вентиляторы,394f20d8fa,Строительство и ремонт,direct,347
1141,635364e1cc,Канальные вентиляторы,394f20d8fa,Строительство и ремонт,organic,687
1142,797cc9e5d2,Топоры,394f20d8fa,Строительство и ремонт,direct,344
1143,797cc9e5d2,Топоры,394f20d8fa,Строительство и ремонт,organic,687
1144,1d6dadfed4,Детские парковки и гаражи,7dbac4c1a3,Детские товары,direct,344
1145,1d6dadfed4,Детские парковки и гаражи,7dbac4c1a3,Детские товары,organic,685
1146,938659bd36,Пледы и покрывала,dafb4d11f4,Товары для дома,direct,344
1147,938659bd36,Пледы и покрывала,dafb4d11f4,Товары для дома,organic,675
1148,3b84aa2ddd,Комбинезоны,6074ad29ac,"Одежда, обувь и аксессуары",direct,344
1149,3b84aa2ddd,Комбинезоны,6074ad29ac,"Одежда, обувь и аксессуары",organic,671
1150,4d4b518914,Футболки и топы,6074ad29ac,"Одежда, обувь и аксессуары",direct,343
1151,4d4b518914,Футболки и топы,6074ad29ac,"Одежда, обувь и аксессуары",organic,671
1152,8567399df7,Мотобуры,394f20d8fa,Строительство и ремонт,direct,343
1153,8567399df7,Мотобуры,394f20d8fa,Строительство и ремонт,organic,667
1154,980e3f0a25,Сапоги,6074ad29ac,"Одежда, обувь и аксессуары",direct,342
1155,980e3f0a25,Сапоги,6074ad29ac,"Одежда, обувь и аксессуары",organic,666
1156,78c0a4e532,"Багажники, рейлинги",65922fa39c,Авто,direct,342
1157,78c0a4e532,"Багажники, рейлинги",65922fa39c,Авто,organic,664
1158,81687b4d17,Толстовки,6074ad29ac,"Одежда, обувь и аксессуары",direct,342
1159,81687b4d17,Толстовки,6074ad29ac,"Одежда, обувь и аксессуары",organic,663
1160,b12086fb89,Подшипники,65922fa39c,Авто,direct,341
1161,b12086fb89,Подшипники,65922fa39c,Авто,organic,660
1162,66c0b6a559,Туристические горелки,ae99947659,Спорт и отдых,direct,340
1163,66c0b6a559,Туристические горелки,ae99947659,Спорт и отдых,organic,659
1164,a62f476799,Аксессуары и принадлежности,ae99947659,Спорт и отдых,direct,339
1165,a62f476799,Аксессуары и принадлежности,ae99947659,Спорт и отдых,organic,657
1166,f884786131,Аксессуары для ингаляторов,10a493e03b,Товары для здоровья,direct,339
1167,f884786131,Аксессуары для ингаляторов,10a493e03b,Товары для здоровья,organic,655
1168,9494ae680b,"Чернила, тонеры, фотобарабаны",3509869a61,Компьютерная техника,direct,338
1169,9494ae680b,"Чернила, тонеры, фотобарабаны",3509869a61,Компьютерная техника,organic,653
1170,eff62edc28,"Полки, стойки, этажерки",dafb4d11f4,Товары для дома,direct,338
1171,eff62edc28,"Полки, стойки, этажерки",dafb4d11f4,Товары для дома,organic,650
1172,45b56d828c,Клей для плитки и камня,394f20d8fa,Строительство и ремонт,direct,337
1173,45b56d828c,Клей для плитки и камня,394f20d8fa,Строительство и ремонт,organic,649
1174,6a30184789,Для кухни,dafb4d11f4,Товары для дома,direct,334
1175,6a30184789,Для кухни,dafb4d11f4,Товары для дома,organic,648
1176,519c88212c,Косметички и бьюти-кейсы,6074ad29ac,"Одежда, обувь и аксессуары",direct,333
1177,519c88212c,Косметички и бьюти-кейсы,6074ad29ac,"Одежда, обувь и аксессуары",organic,645
1178,bf5fa7eb0c,Инкубаторы,00c81185f4,Оборудование,direct,333
1179,bf5fa7eb0c,Инкубаторы,00c81185f4,Оборудование,organic,639
1180,b60d06fc1b,Мыло,655ccc3c49,Товары для красоты,direct,332
1181,b60d06fc1b,Мыло,655ccc3c49,Товары для красоты,organic,638
1182,d1d49ae60c,Постельное белье и комплекты,7dbac4c1a3,Детские товары,direct,331
1183,d1d49ae60c,Постельное белье и комплекты,7dbac4c1a3,Детские товары,organic,635
1184,c40f4dbcb2,Брюки,6074ad29ac,"Одежда, обувь и аксессуары",direct,330
1185,c40f4dbcb2,Брюки,6074ad29ac,"Одежда, обувь и аксессуары",organic,632
1186,499dffb542,Трансмиссия,65922fa39c,Авто,direct,329
1187,499dffb542,Трансмиссия,65922fa39c,Авто,organic,620
1188,c0b926c1e6,Плитка из керамогранита,394f20d8fa,Строительство и ремонт,direct,329
1189,c0b926c1e6,Плитка из керамогранита,394f20d8fa,Строительство и ремонт,organic,618
1190,362f87a232,Диагностические тесты,10a493e03b,Товары для здоровья,direct,328
1191,362f87a232,Диагностические тесты,10a493e03b,Товары для здоровья,organic,617
1192,15567734cd,Бумага и пленка,3509869a61,Компьютерная техника,direct,326
1193,15567734cd,Бумага и пленка,3509869a61,Компьютерная техника,organic,614
1194,a8df4cb244,Масло трансмиссионное,65922fa39c,Авто,direct,326
1195,a8df4cb244,Масло трансмиссионное,65922fa39c,Авто,organic,610
1196,583a53f676,Хранение игрушек,7dbac4c1a3,Детские товары,direct,323
1197,583a53f676,Хранение игрушек,7dbac4c1a3,Детские товары,organic,605
1198,cf2b958134,Мультиметры и тестеры,394f20d8fa,Строительство и ремонт,direct,323
1199,cf2b958134,Мультиметры и тестеры,394f20d8fa,Строительство и ремонт,organic,597
1200,4ec7b2034a,Соусы,d9cd63e557,Продукты,direct,322
1201,4ec7b2034a,Соусы,d9cd63e557,Продукты,organic,597
1202,12d48c2b6e,Комплектующие и аксессуары для машинок и радиоуправляемых моделей,7dbac4c1a3,Детские товары,direct,321
1203,12d48c2b6e,Комплектующие и аксессуары для машинок и радиоуправляемых моделей,7dbac4c1a3,Детские товары,organic,596
1204,0d8dd96f84,Веломобили,7dbac4c1a3,Детские товары,direct,321
1205,0d8dd96f84,Веломобили,7dbac4c1a3,Детские товары,organic,594
1206,3f7aa16aca,Походная мебель,ae99947659,Спорт и отдых,direct,320
1207,3f7aa16aca,Походная мебель,ae99947659,Спорт и отдых,organic,594
1208,b923723d7e,Файлы и папки,7dbac4c1a3,Детские товары,direct,319
1209,b923723d7e,Файлы и папки,7dbac4c1a3,Детские товары,organic,592
1210,aa9c5a28c0,Дезодоранты,655ccc3c49,Товары для красоты,direct,318
1211,aa9c5a28c0,Дезодоранты,655ccc3c49,Товары для красоты,organic,589
1212,7aca7d35a3,"Картины, постеры, гобелены, панно",dafb4d11f4,Товары для дома,direct,317
1213,7aca7d35a3,"Картины, постеры, гобелены, панно",dafb4d11f4,Товары для дома,organic,586
1214,fe8ee4c24e,Джинсы,6074ad29ac,"Одежда, обувь и аксессуары",direct,316
1215,fe8ee4c24e,Джинсы,6074ad29ac,"Одежда, обувь и аксессуары",organic,585
1216,2baeec97a9,Кресла-мешки,dafb4d11f4,Товары для дома,direct,316
1217,2baeec97a9,Кресла-мешки,dafb4d11f4,Товары для дома,organic,584
1218,74894a4938,Аккумуляторные батареи,394f20d8fa,Строительство и ремонт,direct,316
1219,74894a4938,Аккумуляторные батареи,394f20d8fa,Строительство и ремонт,organic,581
1220,9bb850a474,Другие массажеры,10a493e03b,Товары для здоровья,direct,315
1221,9bb850a474,Другие массажеры,10a493e03b,Товары для здоровья,organic,577
1222,cb7436fe19,Столовые приборы,dafb4d11f4,Товары для дома,direct,314
1223,cb7436fe19,Столовые приборы,dafb4d11f4,Товары для дома,organic,576
1224,8599f96284,Подушки и кресла для мам,7dbac4c1a3,Детские товары,direct,314
1225,8599f96284,Подушки и кресла для мам,7dbac4c1a3,Детские товары,organic,576
1226,42f4785d1b,Кухонные гарнитуры,dafb4d11f4,Товары для дома,direct,313
1227,42f4785d1b,Кухонные гарнитуры,dafb4d11f4,Товары для дома,organic,572
1228,c3cea3c13a,Зеркала,dafb4d11f4,Товары для дома,direct,313
1229,c3cea3c13a,Зеркала,dafb4d11f4,Товары для дома,organic,571
1230,b1643394f6,Каши,7dbac4c1a3,Детские товары,direct,311
1231,b1643394f6,Каши,7dbac4c1a3,Детские товары,organic,569
1232,3acfd678b8,Статуэтки и фигурки,dafb4d11f4,Товары для дома,direct,310
1233,3acfd678b8,Статуэтки и фигурки,dafb4d11f4,Товары для дома,organic,568
1234,e46924ceaa,Мотошины,65922fa39c,Авто,direct,310
1235,e46924ceaa,Мотошины,65922fa39c,Авто,organic,566
1236,81a51833c5,Резиновые сапоги,6074ad29ac,"Одежда, обувь и аксессуары",direct,309
1237,81a51833c5,Резиновые сапоги,6074ad29ac,"Одежда, обувь и аксессуары",organic,563
1238,e0f415f24e,Аксессуары для колясок и автокресел,7dbac4c1a3,Детские товары,direct,307
1239,e0f415f24e,Аксессуары для колясок и автокресел,7dbac4c1a3,Детские товары,organic,563
1240,4b52054f07,Расчески и щетки,655ccc3c49,Товары для красоты,direct,307
1241,4b52054f07,Расчески и щетки,655ccc3c49,Товары для красоты,organic,563
1242,39799e90e4,Встраиваемые светильники,dafb4d11f4,Товары для дома,direct,306
1243,39799e90e4,Встраиваемые светильники,dafb4d11f4,Товары для дома,organic,563
1244,6d5bef5f8a,Вешалки напольные,dafb4d11f4,Товары для дома,direct,304
1245,6d5bef5f8a,Вешалки напольные,dafb4d11f4,Товары для дома,organic,562
1246,2ae55a54bb,Фены и приборы для укладки,5a0d8ac946,Бытовая техника,direct,303
1247,2ae55a54bb,Фены и приборы для укладки,5a0d8ac946,Бытовая техника,organic,560
1248,71e7d9328e,Средства от глистов,22f134317d,Товары для животных,direct,302
1249,71e7d9328e,Средства от глистов,22f134317d,Товары для животных,organic,559
1250,a57cdd7a94,Шубы,6074ad29ac,"Одежда, обувь и аксессуары",direct,301
1251,a57cdd7a94,Шубы,6074ad29ac,"Одежда, обувь и аксессуары",organic,555
1252,5df7a152da,Блюда и салатники,dafb4d11f4,Товары для дома,direct,300
1253,5df7a152da,Блюда и салатники,dafb4d11f4,Товары для дома,organic,550
1254,d353a01db1,Подогреватели бутылочек,7dbac4c1a3,Детские товары,direct,300
1255,d353a01db1,Подогреватели бутылочек,7dbac4c1a3,Детские товары,organic,549
1256,e6eea28010,"Аэрографы, краскопульты, текстурные пистолеты",394f20d8fa,Строительство и ремонт,direct,300
1257,e6eea28010,"Аэрографы, краскопульты, текстурные пистолеты",394f20d8fa,Строительство и ремонт,organic,548
1258,1b3ae4f8ba,Игрушки для ванной,7dbac4c1a3,Детские товары,direct,299
1259,1b3ae4f8ba,Игрушки для ванной,7dbac4c1a3,Детские товары,organic,545
1260,062fd68c69,Портфели,6074ad29ac,"Одежда, обувь и аксессуары",direct,296
1261,062fd68c69,Портфели,6074ad29ac,"Одежда, обувь и аксессуары",organic,544
1262,1fc9f98c27,Часы настенные,dafb4d11f4,Товары для дома,direct,295
1263,1fc9f98c27,Часы настенные,dafb4d11f4,Товары для дома,organic,544
1264,8cc2bead4a,Трусы,6074ad29ac,"Одежда, обувь и аксессуары",direct,293
1265,8cc2bead4a,Трусы,6074ad29ac,"Одежда, обувь и аксессуары",organic,542
1266,1f37b924c7,Краска для бровей и ресниц,655ccc3c49,Товары для красоты,direct,293
1267,1f37b924c7,Краска для бровей и ресниц,655ccc3c49,Товары для красоты,organic,541
1268,8f977a8a87,Жалюзи,dafb4d11f4,Товары для дома,direct,293
1269,8f977a8a87,Жалюзи,dafb4d11f4,Товары для дома,organic,541
1270,6c02b5b821,Строительные блоки,394f20d8fa,Строительство и ремонт,direct,292
1271,6c02b5b821,Строительные блоки,394f20d8fa,Строительство и ремонт,organic,539
1272,3092b1a7bf,Одеяла,dafb4d11f4,Товары для дома,direct,292
1273,3092b1a7bf,Одеяла,dafb4d11f4,Товары для дома,organic,538
1274,9b3016de79,Обувь для спорта,6074ad29ac,"Одежда, обувь и аксессуары",direct,289
1275,9b3016de79,Обувь для спорта,6074ad29ac,"Одежда, обувь и аксессуары",organic,524
1276,610879a097,Сигнализация,00c81185f4,Оборудование,direct,289
1277,610879a097,Сигнализация,00c81185f4,Оборудование,organic,523
1278,8303d93464,Аксессуары,5a0d8ac946,Бытовая техника,direct,289
1279,8303d93464,Аксессуары,5a0d8ac946,Бытовая техника,organic,520
1280,831aadf29d,"Мусаты, точилки, точильные камни",dafb4d11f4,Товары для дома,direct,289
1281,831aadf29d,"Мусаты, точилки, точильные камни",dafb4d11f4,Товары для дома,organic,519
1282,27140487f9,Велокресла,7dbac4c1a3,Детские товары,direct,288
1283,27140487f9,Велокресла,7dbac4c1a3,Детские товары,organic,519
1284,fc493f2740,"Горшки, подставки для цветов",dafb4d11f4,Товары для дома,direct,288
1285,fc493f2740,"Горшки, подставки для цветов",dafb4d11f4,Товары для дома,organic,518
1286,a125bdbb85,Рубашки,6074ad29ac,"Одежда, обувь и аксессуары",direct,288
1287,a125bdbb85,Рубашки,6074ad29ac,"Одежда, обувь и аксессуары",organic,508
1288,9a726ee493,Машинки для удаления катышков,dafb4d11f4,Товары для дома,direct,288
1289,9a726ee493,Машинки для удаления катышков,dafb4d11f4,Товары для дома,organic,506
1290,dcfe41967e,Часы настольные и каминные,dafb4d11f4,Товары для дома,direct,287
1291,dcfe41967e,Часы настольные и каминные,dafb4d11f4,Товары для дома,organic,503
1292,23bcddbd3f,Линолеум,394f20d8fa,Строительство и ремонт,direct,284
1293,23bcddbd3f,Линолеум,394f20d8fa,Строительство и ремонт,organic,502
1294,fb983e0085,Познавательная литература,7dbac4c1a3,Детские товары,direct,283
1295,fb983e0085,Познавательная литература,7dbac4c1a3,Детские товары,organic,497
1296,8eeee2a34b,Раскраски,7dbac4c1a3,Детские товары,direct,281
1297,8eeee2a34b,Раскраски,7dbac4c1a3,Детские товары,organic,496
1298,4092b9dbe7,Привод,65922fa39c,Авто,direct,280
1299,4092b9dbe7,Привод,65922fa39c,Авто,organic,496
1300,8431ae8392,Лампы для сушки,655ccc3c49,Товары для красоты,direct,279
1301,8431ae8392,Лампы для сушки,655ccc3c49,Товары для красоты,organic,491
1302,1a048575e4,Молотый кофе,d9cd63e557,Продукты,direct,278
1303,1a048575e4,Молотый кофе,d9cd63e557,Продукты,organic,491
